code_position,code_fonds,code_titre,description_titre,classe_titre,quantite_actif,cours,valo_titre_cv,actif_net,poids
1021231,102,1231,SODEP-MARSA MAROC,ACT,76248,901.000000,68699448.000000,837253074.250000,0.0820533840
1021232,102,1232,LAFARGE-HOLCIM MAROC,ACT,25379,1799.000000,45656821.000000,837253074.250000,0.0545316851
1021239,102,1239,MUTANDIS,ACT,15146,244.850000,3708498.100000,837253074.250000,0.0044293634
1021243,102,1243,BANK OF AFRICA,ACT,179691,209.000000,37555419.000000,837253074.250000,0.0448555164
1021244,102,1244,ATW,ACT,211539,731.000000,154635009.000000,837253074.250000,0.1846932711
1021246,102,1246,ARADEI CAPITAL,ACT,9732,440.000000,4282080.000000,837253074.250000,0.0051144393
1021250,102,1250,SOTHEMA,ACT,1806,1730.000000,3124380.000000,837253074.250000,0.0037317032
1021252,102,1252,TGCC,ACT,46529,834.300000,38819144.700000,837253074.250000,0.0463648876
1021258,102,1258,AKDITAL,ACT,23819,1119.000000,26653461.000000,837253074.250000,0.0318344140
1021261,102,1261,HPS (VN 10),ACT,15425,520.000000,8021000.000000,837253074.250000,0.0095801380
1021262,102,1262,CFG BANK,ACT,41967,230.000000,9652410.000000,837253074.250000,0.0115286647
1021271,102,1271,CMGP GROUP,ACT,16653,376.000000,6261528.000000,837253074.250000,0.0074786563
1021275,102,1275,VICENNE,ACT,4471,420.000000,1877820.000000,837253074.250000,0.0022428344
1021276,102,1276,CASH PLUS,ACT,14504,290.000000,4206160.000000,837253074.250000,0.0050237618
1021278,102,1278,SGTM,ACT,34581,835.000000,28875135.000000,837253074.250000,0.0344879414
10280129,102,80129,Droit d ' Attribution BOA 1/48  2025,ACT,31,4.350000,134.850000,837253074.250000,0.0000001611
1071001,107,1001,SONASID,ACT,1243,1985.000000,2467355.000000,158448349.690000,0.0155719830
1071035,107,1035,CREDIT EQDOM,ACT,2330,1380.000000,3215400.000000,158448349.690000,0.0202930482
1071038,107,1038,CDM,ACT,1782,1040.000000,1853280.000000,158448349.690000,0.0116964298
1071050,107,1050,CIMENTS DU MAROC,ACT,3230,1737.000000,5610510.000000,158448349.690000,0.0354090782
1071092,107,1092,WAFA ASSURANCE,ACT,969,4900.000000,4748100.000000,158448349.690000,0.0299662320
1071095,107,1095,AFRIQUIA GAZ,ACT,279,4099.000000,1143621.000000,158448349.690000,0.0072176265
1071105,107,1105,MANAGEM,ACT,1637,7550.000000,12359350.000000,158448349.690000,0.0780023902
107113,107,113,ATTIJARI DIVERSIFIE,OPC,16056,720.930000,11575252.080000,158448349.690000,0.0730537876
1071145,107,1145,CIH,ACT,9949,400.000000,3979600.000000,158448349.690000,0.0251160710
1071148,107,1148,ITISSALAT AL MAGHRIB,ACT,37212,106.850000,3976102.200000,158448349.690000,0.0250939957
1071151,107,1151,ADDOHA,ACT,81773,29.900000,2445012.700000,158448349.690000,0.0154309761
1071180,107,1180,LABEL VIE,ACT,966,4280.000000,4134480.000000,158448349.690000,0.0260935504
1071208,107,1208,JET CONTRACTORS,ACT,583,2600.000000,1515800.000000,158448349.690000,0.0095665244
1071226,107,1226,TOTALENERGIES MARKETING MAROC,ACT,2532,1598.000000,4046136.000000,158448349.690000,0.0255359933
1071231,107,1231,SODEP-MARSA MAROC,ACT,11640,901.000000,10487640.000000,158448349.690000,0.0661896449
1071232,107,1232,LAFARGE-HOLCIM MAROC,ACT,807,1799.000000,1451793.000000,158448349.690000,0.0091625631
1071243,107,1243,BANK OF AFRICA,ACT,5402,209.000000,1129018.000000,158448349.690000,0.0071254639
1071244,107,1244,ATW,ACT,26527,731.000000,19391237.000000,158448349.690000,0.1223820699
1071252,107,1252,TGCC,ACT,7387,834.300000,6162974.100000,158448349.690000,0.0388957923
1071258,107,1258,AKDITAL,ACT,1430,1119.000000,1600170.000000,158448349.690000,0.0100990007
1071261,107,1261,HPS (VN 10),ACT,2890,520.000000,1502800.000000,158448349.690000,0.0094844787
1071276,107,1276,CASH PLUS,ACT,730,290.000000,211700.000000,158448349.690000,0.0013360821
1071278,107,1278,SGTM,ACT,2233,835.000000,1864555.000000,158448349.690000,0.0117675886
107201553,107,201553,BDT DU 14/02/2020 30ANS 4%,OBL,5,107456.420000,537282.100000,158448349.690000,0.0033908974
107201631,107,201631,BDT du 14/07/2021 ATYP 18/01/2021 à 3.45% 15 ans,OBL,10,97969.400000,979694.000000,158448349.690000,0.0061830496
107201808,107,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,89,119318.130000,10619313.570000,158448349.690000,0.0670206638
107201809,107,201809,BDT DU 20/03/2023 à 5.5 30 ans,OBL,45,131399.420000,5912973.900000,158448349.690000,0.0373179898
107201840,107,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,30,103575.970000,3107279.100000,158448349.690000,0.0196106751
107201862,107,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,11,106923.500000,1176158.500000,158448349.690000,0.0074229773
1075106,107,5106,OBLIGATION A1 MIFTTAH 09/12/2019 12 ANS AMORT,OBL,41,32551.560000,1334613.960000,158448349.690000,0.0084230222
1075116,107,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,86,55969.610000,4813386.460000,158448349.690000,0.0303782682
10780129,107,80129,Droit d ' Attribution BOA 1/48  2025,ACT,12,4.350000,52.200000,158448349.690000,0.0000003294
1079300,107,9300,OBL SUBORD CDM du 21/12/2016 à 3.13% REVISABLE 10 ANS,OBL,69,100383.180000,6926439.420000,158448349.690000,0.0437141784
1079395,107,9395,OBL ANP du 04/06/2019 à 3.91% 15 ans TRANCH B,OBL,94,61843.000000,5813242.000000,158448349.690000,0.0366885614
1079411,107,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,24,104064.870000,2497556.880000,158448349.690000,0.0157625932
1079425,107,9425,OBL SUB BCP du 26/12/2019 à 3.28% 10ans  Fixe,OBL,20,100108.670000,2002173.400000,158448349.690000,0.0126361266
1079523,107,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,31,98933.120000,3066926.720000,158448349.690000,0.0193560029
1079644,107,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,19,102621.920000,1949816.480000,158448349.690000,0.0123056913
107US46090E1038,107,US46090E1038,INVESCO QQQ TRUST SERIES 1,OPC,1672,597.030000,998234.160000,158448349.690000,0.0063000603
107XS2239829216,107,XS2239829216,EUROBOND DU 30/09/2020 10 ans (2030),OBL,23,1017.320000,23398.360000,158448349.690000,0.0001476718
107XS2270576965,107,XS2270576965,EUROBOND DU 15/12/2020 SEM (2032),OBL,480,1004.620000,482217.600000,158448349.690000,0.0030433741
108056,108,056,FCP WG MONETAIRE,OPC,7000,1216.920000,8518440.000000,392087292.380000,0.0217258763
1081035,108,1035,CREDIT EQDOM,ACT,3691,1380.000000,5093580.000000,392087292.380000,0.0129909336
1081050,108,1050,CIMENTS DU MAROC,ACT,4636,1737.000000,8052732.000000,392087292.380000,0.0205381102
1081081,108,1081,BMCI,ACT,3931,629.000000,2472599.000000,392087292.380000,0.0063062462
1081092,108,1092,WAFA ASSURANCE,ACT,1993,4900.000000,9765700.000000,392087292.380000,0.0249069536
1081105,108,1105,MANAGEM,ACT,3327,7550.000000,25118850.000000,392087292.380000,0.0640644328
1081145,108,1145,CIH,ACT,16933,400.000000,6773200.000000,392087292.380000,0.0172747246
1081151,108,1151,ADDOHA,ACT,58023,29.900000,1734887.700000,392087292.380000,0.0044247486
1081181,108,1181,ALLIANCES,ACT,8500,498.000000,4233000.000000,392087292.380000,0.0107960653
1081208,108,1208,JET CONTRACTORS,ACT,670,2600.000000,1742000.000000,392087292.380000,0.0044428882
1081220,108,1220,TAQA MOROCCO,ACT,885,1945.000000,1721325.000000,392087292.380000,0.0043901576
1081226,108,1226,TOTALENERGIES MARKETING MAROC,ACT,18,1598.000000,28764.000000,392087292.380000,0.0000733612
1081231,108,1231,SODEP-MARSA MAROC,ACT,36162,901.000000,32581962.000000,392087292.380000,0.0830987452
1081243,108,1243,BANK OF AFRICA,ACT,15098,209.000000,3155482.000000,392087292.380000,0.0080479068
1081244,108,1244,ATW,ACT,77461,731.000000,56623991.000000,392087292.380000,0.1444167972
1081252,108,1252,TGCC,ACT,36876,834.300000,30765646.800000,392087292.380000,0.0784663196
1081258,108,1258,AKDITAL,ACT,8425,1119.000000,9427575.000000,392087292.380000,0.0240445819
1081270,108,1270,STOKVIS NORD-AFRIQUE VN 10,ACT,14000,92.600000,1296400.000000,392087292.380000,0.0033064066
1081271,108,1271,CMGP GROUP,ACT,10878,376.000000,4090128.000000,392087292.380000,0.0104316770
1081275,108,1275,VICENNE,ACT,941,420.000000,395220.000000,392087292.380000,0.0010079898
1081278,108,1278,SGTM,ACT,30292,835.000000,25293820.000000,392087292.380000,0.0645106855
108201631,108,201631,BDT du 14/07/2021 ATYP 18/01/2021 à 3.45% 15 ans,OBL,60,97969.400000,5878164.000000,392087292.380000,0.0149919778
108201792,108,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,54,110402.310000,5961724.740000,392087292.380000,0.0152050955
108201808,108,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,356,119318.130000,42477254.280000,392087292.380000,0.1083362177
108201837,108,201837,BDT du 18/09/2024 à 4%  10 ANS ATYP 02/01/2024,OBL,73,108473.110000,7918537.030000,392087292.380000,0.0201958523
108201840,108,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,70,103575.970000,7250317.900000,392087292.380000,0.0184915911
108201862,108,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,229,106923.500000,24485481.500000,392087292.380000,0.0624490566
1085106,108,5106,OBLIGATION A1 MIFTTAH 09/12/2019 12 ANS AMORT,OBL,227,32551.560000,7389204.120000,392087292.380000,0.0188458138
1085116,108,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,104,55969.610000,5820839.440000,392087292.380000,0.0148457743
10880129,108,80129,Droit d ' Attribution BOA 1/48  2025,ACT,6,4.350000,26.100000,392087292.380000,0.0000000666
1089360,108,9360,OBL AL MADA DU 17/01/2018 à 4.08% 10 ANS,OBL,20,101570.670000,2031413.400000,392087292.380000,0.0051810233
1089395,108,9395,OBL ANP du 04/06/2019 à 3.91% 15 ans TRANCH B,OBL,94,61843.000000,5813242.000000,392087292.380000,0.0148263974
1089411,108,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,86,104064.870000,8949578.820000,392087292.380000,0.0228254753
1089425,108,9425,OBL SUB BCP du 26/12/2019 à 3.28% 10ans  Fixe,OBL,106,100108.670000,10611519.020000,392087292.380000,0.0270641748
1089523,108,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,89,98933.120000,8805047.680000,392087292.380000,0.0224568555
1089644,108,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,30,102621.920000,3078657.600000,392087292.380000,0.0078519699
108FR0000121667,108,FR0000121667,ESSILORLUXOTTICA,ACT,2070,258.600000,535302.000000,392087292.380000,0.0013652623
108USN070592100,108,USN070592100,ASML HOLDING NV-NY,ACT,840,1350.160000,1134134.400000,392087292.380000,0.0028925559
108XS1061043367,108,XS1061043367,OBL OCP INTERNATIONAL à 6.875%  30 ANS,OBL,1500,1020.490000,1530735.000000,392087292.380000,0.0039040668
108XS2270576965,108,XS2270576965,EUROBOND DU 15/12/2020 SEM (2032),OBL,32,1004.620000,32147.840000,392087292.380000,0.0000819915
108XS2810168737,108,XS2810168737,OBL OCP INTERNATIONAL 6.75% 10 ANS,OBL,752,1018.720000,766077.440000,392087292.380000,0.0019538441
108XS2810168810,108,XS2810168810,OBL OCP INTERNATIONAL 7.50% 30ANS,OBL,43,1020.800000,43894.400000,392087292.380000,0.0001119506
1091001,109,1001,SONASID,ACT,410,1985.000000,813850.000000,75939584.290000,0.0107170721
1091035,109,1035,CREDIT EQDOM,ACT,270,1380.000000,372600.000000,75939584.290000,0.0049065320
1091036,109,1036,SOCIETE DE BOISSONS DU MAROC,ACT,56,2209.000000,123704.000000,75939584.290000,0.0016289792
1091038,109,1038,CDM,ACT,1007,1040.000000,1047280.000000,75939584.290000,0.0137909630
1091050,109,1050,CIMENTS DU MAROC,ACT,1840,1737.000000,3196080.000000,75939584.290000,0.0420871411
1091080,109,1080,SAMIR,ACT,289,0.000000,0.000000,75939584.290000,0.0000000000
1091081,109,1081,BMCI,ACT,533,629.000000,335257.000000,75939584.290000,0.0044147858
1091092,109,1092,WAFA ASSURANCE,ACT,710,4900.000000,3479000.000000,75939584.290000,0.0458127343
1091095,109,1095,AFRIQUIA GAZ,ACT,258,4099.000000,1057542.000000,75939584.290000,0.0139260968
1091105,109,1105,MANAGEM,ACT,960,7550.000000,7248000.000000,75939584.290000,0.0954442939
1091145,109,1145,CIH,ACT,5344,400.000000,2137600.000000,75939584.290000,0.0281486924
1091148,109,1148,ITISSALAT AL MAGHRIB,ACT,45618,106.850000,4874283.300000,75939584.290000,0.0641863311
1091151,109,1151,ADDOHA,ACT,33677,29.900000,1006942.300000,75939584.290000,0.0132597816
1091163,109,1163,DISWAY,ACT,174,880.000000,153120.000000,75939584.290000,0.0020163397
1091180,109,1180,LABEL VIE,ACT,438,4280.000000,1874640.000000,75939584.290000,0.0246859397
1091181,109,1181,ALLIANCES,ACT,2126,498.000000,1058748.000000,75939584.290000,0.0139419778
1091185,109,1185,DELTA HOLDING,ACT,4949,68.000000,336532.000000,75939584.290000,0.0044315755
1091188,109,1188,BCP,ACT,12171,270.000000,3286170.000000,75939584.290000,0.0432734789
1091208,109,1208,JET CONTRACTORS,ACT,118,2600.000000,306800.000000,75939584.290000,0.0040400537
1091220,109,1220,TAQA MOROCCO,ACT,344,1945.000000,669080.000000,75939584.290000,0.0088106882
1091224,109,1224,COSUMAR,ACT,11009,202.950000,2234276.550000,75939584.290000,0.0294217643
1091226,109,1226,TOTALENERGIES MARKETING MAROC,ACT,602,1598.000000,961996.000000,75939584.290000,0.0126679124
1091231,109,1231,SODEP-MARSA MAROC,ACT,7509,901.000000,6765609.000000,75939584.290000,0.0890919942
1091232,109,1232,LAFARGE-HOLCIM MAROC,ACT,1668,1799.000000,3000732.000000,75939584.290000,0.0395147278
1091239,109,1239,MUTANDIS,ACT,2158,244.850000,528386.300000,75939584.290000,0.0069579825
1091243,109,1243,BANK OF AFRICA,ACT,14780,209.000000,3089020.000000,75939584.290000,0.0406773362
1091244,109,1244,ATW,ACT,18620,731.000000,13611220.000000,75939584.290000,0.1792374837
1091246,109,1246,ARADEI CAPITAL,ACT,2213,440.000000,973720.000000,75939584.290000,0.0128222983
1091250,109,1250,SOTHEMA,ACT,92,1730.000000,159160.000000,75939584.290000,0.0020958766
1091252,109,1252,TGCC,ACT,4454,834.300000,3715972.200000,75939584.290000,0.0489332702
1091258,109,1258,AKDITAL,ACT,2041,1119.000000,2283879.000000,75939584.290000,0.0300749474
1091261,109,1261,HPS (VN 10),ACT,1736,520.000000,902720.000000,75939584.290000,0.0118873445
1091271,109,1271,CMGP GROUP,ACT,2531,376.000000,951656.000000,75939584.290000,0.0125317515
1091275,109,1275,VICENNE,ACT,242,420.000000,101640.000000,75939584.290000,0.0013384324
1091276,109,1276,CASH PLUS,ACT,337,290.000000,97730.000000,75939584.290000,0.0012869441
1091278,109,1278,SGTM,ACT,2330,835.000000,1945550.000000,75939584.290000,0.0256197083
10980129,109,80129,Droit d ' Attribution BOA 1/48  2025,ACT,31,4.350000,134.850000,75939584.290000,0.0000017758
113003,113,003,PATRIMOINE OBLIGATIONS,OPC,197950,422.500000,83633875.000000,3572273294.440000,0.0234119475
113008,113,008,ATTIJARI AL MOUCHARAKA,OPC,18152,1315.440000,23877866.880000,3572273294.440000,0.0066842218
113068,113,068,FCP ATTIJARI VALEURS ESG,OPC,54798,175.720000,9629104.560000,3572273294.440000,0.0026955117
113070,113,070,FCP ATTIJARI FIXED INCOME DISTRIBUTION,OPC,365000,108.490000,39598850.000000,3572273294.440000,0.0110850561
113075,113,075,FCP WG MOMENTUM FACTOR FUND,OPC,40591,174.670000,7090029.970000,3572273294.440000,0.0019847390
113100964,113,100964,BSF WAFASALAF du 01/11/2024 à 3.43% 5ANS,TCN,58,101405.280000,5881506.240000,3572273294.440000,0.0016464323
113100999,113,100999,BSF WAFASALAF du 28/07/2025 à 2.90%  5 ANS,TCN,550,99639.700000,54801835.000000,3572273294.440000,0.0153408853
113101011,113,101011,BSF WAFABAIL du 06/10/2025 à 2.86% 4ans,TCN,200,99707.060000,19941412.000000,3572273294.440000,0.0055822750
113101018,113,101018,BSF WAFASALAF du 10/11/2025 à 3.12%  5 ans,TCN,650,99627.310000,64757751.500000,3572273294.440000,0.0181278828
113101023,113,101023,BSF WAFABAIL du 05/01/2026 à 2.94% 4ans,TCN,230,99366.520000,22854299.600000,3572273294.440000,0.0063976907
113102,113,102,ATTIJARI ACTIONS,OPC,34000,905.180000,30776120.000000,3572273294.440000,0.0086152759
1131035,113,1035,CREDIT EQDOM,ACT,6807,1380.000000,9393660.000000,3572273294.440000,0.0026296028
1131038,113,1038,CDM,ACT,43422,1040.000000,45158880.000000,3572273294.440000,0.0126414964
1131050,113,1050,CIMENTS DU MAROC,ACT,41195,1737.000000,71555715.000000,3572273294.440000,0.0200308625
1131080,113,1080,SAMIR,ACT,1512,0.000000,0.000000,3572273294.440000,0.0000000000
1131081,113,1081,BMCI,ACT,27735,629.000000,17445315.000000,3572273294.440000,0.0048835331
1131092,113,1092,WAFA ASSURANCE,ACT,42819,4900.000000,209813100.000000,3572273294.440000,0.0587337761
113110,113,110,ATTIJARI SOLIDARITE,OPC,3490,5420.530000,18917649.700000,3572273294.440000,0.0052956894
1131105,113,1105,MANAGEM,ACT,34390,7550.000000,259644500.000000,3572273294.440000,0.0726832688
113112,113,112,ATTIJARI OBLIGATIONS,OPC,117000,313.500000,36679500.000000,3572273294.440000,0.0102678314
1131145,113,1145,CIH,ACT,234160,400.000000,93664000.000000,3572273294.440000,0.0262197184
1131146,113,1146,RISMA,ACT,2366,370.000000,875420.000000,3572273294.440000,0.0002450596
1131148,113,1148,ITISSALAT AL MAGHRIB,ACT,1055659,106.850000,112797164.150000,3572273294.440000,0.0315757376
1131151,113,1151,ADDOHA,ACT,224272,29.900000,6705732.800000,3572273294.440000,0.0018771612
1131171,113,1171,ATLANTASANAD,ACT,26393,135.000000,3563055.000000,3572273294.440000,0.0009974195
1131179,113,1179,CMT,ACT,10872,2100.000000,22831200.000000,3572273294.440000,0.0063912243
1131180,113,1180,LABEL VIE,ACT,12550,4280.000000,53714000.000000,3572273294.440000,0.0150363636
1131185,113,1185,DELTA HOLDING,ACT,47687,68.000000,3242716.000000,3572273294.440000,0.0009077458
1131188,113,1188,BCP,ACT,226328,270.000000,61108560.000000,3572273294.440000,0.0171063508
1131220,113,1220,TAQA MOROCCO,ACT,71,1945.000000,138095.000000,3572273294.440000,0.0000386575
1131224,113,1224,COSUMAR,ACT,5619,202.950000,1140376.050000,3572273294.440000,0.0003192298
1131226,113,1226,TOTALENERGIES MARKETING MAROC,ACT,6811,1598.000000,10883978.000000,3572273294.440000,0.0030467932
1131231,113,1231,SODEP-MARSA MAROC,ACT,181853,901.000000,163849553.000000,3572273294.440000,0.0458670263
1131232,113,1232,LAFARGE-HOLCIM MAROC,ACT,16980,1799.000000,30547020.000000,3572273294.440000,0.0085511431
1131239,113,1239,MUTANDIS,ACT,3200,244.850000,783520.000000,3572273294.440000,0.0002193337
1131243,113,1243,BANK OF AFRICA,ACT,412020,209.000000,86112180.000000,3572273294.440000,0.0241057089
1131244,113,1244,ATW,ACT,580634,731.000000,424443454.000000,3572273294.440000,0.1188160645
1131246,113,1246,ARADEI CAPITAL,ACT,11277,440.000000,4961880.000000,3572273294.440000,0.0013889979
1131250,113,1250,SOTHEMA,ACT,500,1730.000000,865000.000000,3572273294.440000,0.0002421427
1131252,113,1252,TGCC,ACT,50967,834.300000,42521768.100000,3572273294.440000,0.0119032797
1131258,113,1258,AKDITAL,ACT,41274,1119.000000,46185606.000000,3572273294.440000,0.0129289117
1131262,113,1262,CFG BANK,ACT,34328,230.000000,7895440.000000,3572273294.440000,0.0022102004
1131271,113,1271,CMGP GROUP,ACT,11046,376.000000,4153296.000000,3572273294.440000,0.0011626479
1131276,113,1276,CASH PLUS,ACT,42920,290.000000,12446800.000000,3572273294.440000,0.0034842799
1131278,113,1278,SGTM,ACT,32525,835.000000,27158375.000000,3572273294.440000,0.0076025468
113153078,113,153078,CD CIH du 30/04/2025  à  2.92%   5 ans,TCN,125,101175.480000,12646935.000000,3572273294.440000,0.0035403044
113153118,113,153118,"CD CAM du  17/10/2025 à   2,65%   3 ANS",TCN,100,100037.660000,10003766.000000,3572273294.440000,0.0028003921
113201516,113,201516,BDT du 15/01/2018 ATYP jouiss 18/07/2018 à 3.70% 15 ans,OBL,38,106557.020000,4049166.760000,3572273294.440000,0.0011334986
113201552,113,201552,BDT DU 17/06/2020 10 ANS 2.7%,OBL,60,101098.560000,6065913.600000,3572273294.440000,0.0016980542
113201651,113,201651,BDT du 20/04/2021 ATYP 16/06/2021 à 2.30% 10 ans,OBL,208,98472.670000,20482315.360000,3572273294.440000,0.0057336922
113201792,113,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,453,110402.310000,50012246.430000,3572273294.440000,0.0140001177
113201808,113,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,2003,119318.130000,238994214.390000,3572273294.440000,0.0669025561
113201809,113,201809,BDT DU 20/03/2023 à 5.5 30 ans,OBL,470,131399.420000,61757727.400000,3572273294.440000,0.0172880747
113201821,113,201821,BDT DU 27/06/2023 à 4.30% 10 ans,OBL,1200,111760.680000,134112816.000000,3572273294.440000,0.0375427088
113201822,113,201822,BDT du 27/06/2023 ATYP 14/03/2024 à 4.75 % 15 ans,OBL,340,119665.250000,40686185.000000,3572273294.440000,0.0113894379
113201840,113,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,20,103575.970000,2071519.400000,3572273294.440000,0.0005798883
113201853,113,201853,BDT du 14/09/2024  2 ans  à 3.25%  ATYP 27/05/2024,OBL,50,101802.420000,5090121.000000,3572273294.440000,0.0014248969
113201854,113,201854,BDT du 15/02/2025  30ans à 4.90%  ATYP 04/06/2024,OBL,98,123692.920000,12121906.160000,3572273294.440000,0.0033933311
113201865,113,201865,BDT DU 18/06/2025 à 3.55% 10 ANS,OBL,1000,108904.970000,108904970.000000,3572273294.440000,0.0304861809
113201914,113,201914,BDT du 14/02/2026 à 3.80%   30 ANS ATYP 08/07/2025,OBL,600,98111.990000,58867194.000000,3572273294.440000,0.0164789167
1135106,113,5106,OBLIGATION A1 MIFTTAH 09/12/2019 12 ANS AMORT,OBL,349,32551.560000,11360494.440000,3572273294.440000,0.0031801863
1135116,113,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,304,55969.610000,17014761.440000,3572273294.440000,0.0047630066
1135122,113,5122,OBLIGATION FT HYPOTHECA du  06/08/2021  12 ANS AMORT,OBL,136,43611.790000,5931203.440000,3572273294.440000,0.0016603443
1135129,113,5129,OBLIGATION FT RELEVIUM C1 du 14/01/2022  10 ANS,OBL,223,105780.510000,23589053.730000,3572273294.440000,0.0066033732
1135172,113,5172,OBLIGATION FT CORPORATE SYNTHETIC FUND  2 ANS,OBL,630,100544.530000,63343053.900000,3572273294.440000,0.0177318611
11380129,113,80129,Droit d ' Attribution BOA 1/48  2025,ACT,8,4.350000,34.800000,3572273294.440000,0.0000000097
1139070,113,9070,OBL SUB BOA 151008 100000 10 ANS 52s+100PB,OBL,13,101240.270000,1316123.510000,3572273294.440000,0.0003684274
1139240,113,9240,OBL FEC du 08/12/2014 à 4.32% Révisable 5 ans,OBL,544,26952.890000,14662372.160000,3572273294.440000,0.0041044934
1139360,113,9360,OBL AL MADA DU 17/01/2018 à 4.08% 10 ANS,OBL,1060,101570.670000,107664910.200000,3572273294.440000,0.0301390463
1139395,113,9395,OBL ANP du 04/06/2019 à 3.91% 15 ans TRANCH B,OBL,251,61843.000000,15522593.000000,3572273294.440000,0.0043452983
1139411,113,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,209,104064.870000,21749557.830000,3572273294.440000,0.0060884361
1139425,113,9425,OBL SUB BCP du 26/12/2019 à 3.28% 10ans  Fixe,OBL,321,100108.670000,32134883.070000,3572273294.440000,0.0089956396
1139452,113,9452,OBL ONDA du 09/06/2020 à 3.67% 10 ANS Trabche A,OBL,725,51145.980000,37080835.500000,3572273294.440000,0.0103801788
1139499,113,9499,OBL SUB CDG CAPITAL  du 09/03/2021 à 3.14% 10 ans,OBL,272,100327.840000,27289172.480000,3572273294.440000,0.0076391615
1139523,113,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,466,98933.120000,46102833.920000,3572273294.440000,0.0129057410
1139644,113,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,153,102621.920000,15701153.760000,3572273294.440000,0.0043952835
113IE000YYE6WK5,113,IE000YYE6WK5,VANECK DEFENSE ETF,OPC,16250,58.480000,950300.000000,3572273294.440000,0.0002660211
113IE00BFXR7892,113,IE00BFXR7892,KRANESHARES CSI CHINA INTRNT,OPC,63500,25.385000,1611947.500000,3572273294.440000,0.0004512386
113IE00BQQP9F84,113,IE00BQQP9F84,VANECK GOLD MINERS UCITS ETF,OPC,4400,106.140000,467016.000000,3572273294.440000,0.0001307336
113US25459W4583,113,US25459W4583,DAILY SEMICONDUCTOR BULL3X SHS,OPC,3500,53.250000,186375.000000,3572273294.440000,0.0000521727
113US25459Y6941,113,US25459Y6941,DIREXION SHARES DAILY BULL 3X,OPC,8267,152.280000,1258898.760000,3572273294.440000,0.0003524083
113US46090E1038,113,US46090E1038,INVESCO QQQ TRUST SERIES 1,OPC,1193,597.030000,712256.790000,3572273294.440000,0.0001993847
113US4642887602,113,US4642887602,i SHARES US AEROSPACE  ETF DJ,OPC,16361,226.180000,3700530.980000,3572273294.440000,0.0010359037
113US46428Q1094,113,US46428Q1094,iShares Silver Trust,OPC,5500,66.690000,366795.000000,3572273294.440000,0.0001026783
113US74347X8314,113,US74347X8314,PROSHARES ULTRA PRO QQQ,OPC,3000,47.640000,142920.000000,3572273294.440000,0.0000400081
113US88636R5110,113,US88636R5110,DEFIANCE DAILY TARGET 2X LONG ORCL ETF,OPC,23500,8.170000,191995.000000,3572273294.440000,0.0000537459
113US92189F1066,113,US92189F1066,VANECK GOLD MINERS ETF,OPC,5000,92.440000,462200.000000,3572273294.440000,0.0001293854
113XS1061043367,113,XS1061043367,OBL OCP INTERNATIONAL à 6.875%  30 ANS,OBL,1623,1020.490000,1656255.270000,3572273294.440000,0.0004636418
113XS2080771806,113,XS2080771806,EUROBOND DU 27/11/2019 11 ans (2031),OBL,1120,1003.040000,1123404.800000,3572273294.440000,0.0003144790
113XS2239829216,113,XS2239829216,EUROBOND DU 30/09/2020 10 ans (2030),OBL,1900,1017.320000,1932908.000000,3572273294.440000,0.0005410863
113XS2270576619,113,XS2270576619,EUROBOND DU 15/12/2020 SEM (2027),OBL,160,1003.660000,160585.600000,3572273294.440000,0.0000449533
113XS2270577344,113,XS2270577344,EUROBOND MAROC 4 15/12/2025,OBL,2000,1006.150000,2012300.000000,3572273294.440000,0.0005633108
113XS2621506588,113,XS2621506588,OBL BNP PARIBAS 13 SEM,OBL,1000,1041.330000,1041330.000000,3572273294.440000,0.0002915035
